attribute_set_code,sku,store_view_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,amxnotif_hide_alert,available_shipping_methods,base_model,brand,cart2quote_quotable,color,configurable_attr_options,corrosion_resistant,cost,cover_end_displace,cover_port,cross_domain_store,cross_domain_url,custom_layout,custom_layout_update_file,design,dev_port,displace,enable_advanced_layout,enable_delivery_options,expedited_delivery_time,fans,featured_sort_no,fluid,full_torque,gallery,heat_resistant,height,hydralic_fluid,hydraulic_fluid,in_html_sitemap,in_xml_sitemap,is_featured,is_top,is_value,is_valuess1,lamp_type,length,manufacturer,merchant_center_category,meta_robots,MHT_multi_design,MHT_multi_special,mid_port,mid_pump_displace,model_no,mounting_dimensions,partial_torque,power_units,price_type,price_view,product_seo_name,pump_mount,pump_mounting,rings,rotate,rotation,shaft_config,shaft_configure,shaft_end_displace,shaft_port,shipment_type,shipping_option,sku_type,solenoid,special,spool_spring_arrangement,standard_delivery_time,system_type,test_fluid,test_vm_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,use_in_crosslinking,usps_shipping_method,weight_type,weltpixel_hover_image,width,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url
Default,48268392,default,simple,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps","Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps=0",285,base,"F11-SQP4-38-86D-18 –  Fixed Displacement Low Noise Single Pump","<p>The SQP series are low-noise vane pumps offered in single,double, or triple pumps, with 4 frame sizes, 16 series and 31models of different discharge displacements. The wide extent of this range allows users to select the optimum combination of discharge displacements for their circuits, leading to an energy efficient system.</p><ul><li>Offers very quiet and soft operational noise levels.</li><li>Multiple pump combinations of differing displacements permits simpler circuit design compared to systems using one large displacement pump and provides greater flexibility in circuit design with the benefit of low noise levels.</li><li>Rotating element is in cartridge kit form which allows simple maintenance.</li></ul>","SQP4 Series Pump",50.000000,1,"Taxable Goods",Search,2480.000000,,,,f11-sqp4-38-86d-18,F11-SQP4-38-86D-18,F11-SQP4-38-86D-18,F11-SQP4-38-86D-18,,,,,,,,,"7/23/20, 12:15 AM","7/23/20, 12:15 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,500.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,0,1,1.0000,0,1,0,0,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,fluid=1,heat_resistant=1,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,model_no=F11-SQP4-38-86D-18,pump_mount=1,rotation=1,shaft_config=1,special=1,system_type=Medium,use_in_crosslinking=Yes",No,,,"Tokyo Keiki / Tokimec","Use default",,,1,,,,,,,,,1,1,No,,,,,1,,,1,,,,Yes,Yes,0,,,,1,,,,,,,,,F11-SQP4-38-86D-18,,,,,,,1,,,,1,1,,,,,,,,1,,,Medium,,,,,,,,,,,Yes,,,,,,,,,,,,,,,
Default,48203471,default,simple,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps","Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps=0",285,base,"F11-SQP4-42-1A-LH-18 –  Fixed Displacement Low Noise Single Pump","<p>The SQP series are low-noise vane pumps offered in single,double, or triple pumps, with 4 frame sizes, 16 series and 31models of different discharge displacements. The wide extent of this range allows users to select the optimum combination of discharge displacements for their circuits, leading to an energy efficient system.</p><ul><li>Offers very quiet and soft operational noise levels.</li><li>Multiple pump combinations of differing displacements permits simpler circuit design compared to systems using one large displacement pump and provides greater flexibility in circuit design with the benefit of low noise levels.</li><li>Rotating element is in cartridge kit form which allows simple maintenance.</li></ul>","SQP4 Series Pump",50.000000,1,"Taxable Goods",Search,2480.000000,,,,f11-sqp4-42-1a-lh-18,F11-SQP4-42-1A-LH-18,F11-SQP4-42-1A-LH-18,F11-SQP4-42-1A-LH-18,,,,,,,,,"7/23/20, 12:15 AM","7/23/20, 12:15 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,500.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,0,1,1.0000,0,1,0,0,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,fluid=1,heat_resistant=1,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,model_no=F11-SQP4-42-1A-LH-18,pump_mount=1,rotation=1,shaft_config=1,special=1,system_type=Medium,use_in_crosslinking=Yes",No,,,"Tokyo Keiki / Tokimec","Use default",,,1,,,,,,,,,1,1,No,,,,,1,,,1,,,,Yes,Yes,0,,,,1,,,,,,,,,F11-SQP4-42-1A-LH-18,,,,,,,1,,,,1,1,,,,,,,,1,,,Medium,,,,,,,,,,,Yes,,,,,,,,,,,,,,,
Default,SQP4,default,configurable,"Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps","Default Category/Products/Hydraulics/Vane Pumps/Fixed Displacement/Low Noise/Single Pumps=0",285,base,"SQP4 Series Fixed Displacement Low Noise Single Pump","<p>The SQP series are low-noise vane pumps offered in single,double, or triple pumps, with 4 frame sizes, 16 series and 31models of different discharge displacements. The wide extent of this range allows users to select the optimum combination of discharge displacements for their circuits, leading to an energy efficient system.</p><ul><li>Offers very quiet and soft operational noise levels.</li><li>Multiple pump combinations of differing displacements permits simpler circuit design compared to systems using one large displacement pump and provides greater flexibility in circuit design with the benefit of low noise levels.</li><li>Rotating element is in cartridge kit form which allows simple maintenance.</li></ul>","SQP4 Series Pump",50.000000,1,"Taxable Goods","Catalog, Search",,,,,sqp4,SQP4,SQP4,SQP4,,,,,,,,,"7/23/20, 12:15 AM","7/23/20, 12:15 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",Japan,0.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,0,1,1.0000,0,1,0,0,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,fluid=1,heat_resistant=1,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,model_no=SQP4,pump_mount=1,rotation=1,shaft_config=1,special=1,system_type=Medium,use_in_crosslinking=Yes",No,,,"Tokyo Keiki / Tokimec","Use default",,,1,,,,,,,,,1,1,No,,,,,1,,,1,,,,Yes,Yes,0,,,,1,,,,,,,,,SQP4,,,,,,,1,,,,1,1,,,,,,,,1,,,Medium,,,,,,,,,,,Yes,,,,,,,,,,,,,,,
Default,DG5V-H8-Red-20B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Red-20B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Catalog, Search",150.000000,,,,dg5v-h8-directional-control-valve-red-20b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","9/14/20, 12:25 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,499.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Red,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,enable_delivery_options=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=–,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=20B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Red,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,No,"Ships In 1 - 2 Days",,0,–,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,20B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Red-30B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Red-30B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Not Visible Individually",125.000000,,,,dg5v-h8-directional-control-valve-red-30b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","8/1/20, 8:04 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Red,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=1,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=30B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Red,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,,"Ships In 1 - 2 Days",,0,1,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,30B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Black-20B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Black-20B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Catalog, Search",125.000000,,,,dg5v-h8-directional-control-valve-black-20b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","9/14/20, 12:26 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Black,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,enable_advanced_layout=No,enable_delivery_options=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,length=1,model_no=MN_12_VCD,solenoid=20B,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Black,"hydralic_fluid*,1|color,3,-|solenoid,2|",,,,,,,,,,,,No,No,"Ships In 1 - 2 Days",,0,,,,,1.5,DG5V,,Yes,Yes,0,,,,,1,,,,,,,,MN_12_VCD,,,,,,,,,,,,,,,,,,,20B,,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Black-30B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Black-30B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Not Visible Individually",125.000000,,,,dg5v-h8-directional-control-valve-black-30b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","8/1/20, 8:04 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Black,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=1,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=30B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Black,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,,"Ships In 1 - 2 Days",,0,1,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,30B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Blue-20B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Blue-20B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Catalog, Search",125.000000,,,,dg5v-h8-directional-control-valve-blue-20b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","9/14/20, 12:26 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Blue,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,enable_advanced_layout=No,enable_delivery_options=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,length=1,model_no=MN_12_VCD,solenoid=20B,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Blue,"hydralic_fluid*,1|color,3,-|solenoid,2|",,,,,,,,,,,,No,No,"Ships In 1 - 2 Days",,0,,,,,1.5,DG5V,,Yes,Yes,0,,,,,1,,,,,,,,MN_12_VCD,,,,,,,,,,,,,,,,,,,20B,,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Blue-30B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Blue-30B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Not Visible Individually",125.000000,,,,dg5v-h8-directional-control-valve-blue-30b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","8/1/20, 8:04 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Blue,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=1,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=30B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Blue,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,,"Ships In 1 - 2 Days",,0,1,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,30B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Brown-20B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Brown-20B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Not Visible Individually",125.000000,,,,dg5v-h8-directional-control-valve-brown-20b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","8/1/20, 8:04 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Brown,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=1,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=20B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Brown,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,,"Ships In 1 - 2 Days",,0,1,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,20B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
Default,DG5V-H8-Brown-30B,default,simple,"Default Category/Products/Hydraulics,Default Category/Featured Products","Default Category/Products/Hydraulics=0,Default Category/Featured Products=0","4,75",base,"DG5V-H8 - Directional Control Valve-Brown-30B","One might not think that something as trivial as a description of a product could mean the difference between someone buying or not. Yet it is a good way of pushing someone who may not have been thinking about acquiring a certain product to consider it and then even take the step towards a purchase.

There is a fine line to walk between being overly descriptive and being too vague. Take the following sentence (taking from a website for a hotel in New York), for example, “Techno-glam energy surges through the one-bedroom Fantastic Suite in a bolt of cool electric blue, sparkling with Times Square energy in your own urban sanctuary atop the dazzling Broadway lights.” A description like this might make one sceptical more than interested. Can something really be so fantastical? On the other hand, a product that has too little information might make you wonder if there might be something wrong with the product and that’s why so little is said about it.

To know what type of product descriptions to use in your electronic product catalogue, you need to know to what type of customer you are appealing to. ",,2.000000,1,"Taxable Goods","Not Visible Individually",125.000000,,,,dg5v-h8-directional-control-valve-brown-30b,"test config2","test config2","test config2 ",,,,,,,,,"8/1/20, 7:53 AM","8/1/20, 8:05 AM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,500.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,10.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,,,,,"amxnotif_hide_alert=No,brand=Tokyo Keiki / Tokimec,cart2quote_quotable=Use default,color=Brown,configurable_attr_options=hydralic_fluid*,1|color,3,-|solenoid,2|,corrosion_resistant=1,dev_port=1,displace=1,enable_advanced_layout=No,expedited_delivery_time=Ships In 1 - 2 Days,featured_sort_no=0,fluid=1,heat_resistant=1,height=1.5,hydralic_fluid=DG5V,in_html_sitemap=Yes,in_xml_sitemap=Yes,is_featured=0,lamp_type=1,length=1,model_no=MN_12_VCD,pump_mount=1,rotation=1,shaft_config=1,solenoid=30B,special=1,standard_delivery_time=Ships in 10 - 14 weeks,system_type=Medium,use_in_crosslinking=Yes,usps_shipping_method=No,width=1",No,,,"Tokyo Keiki / Tokimec","Use default",Brown,"hydralic_fluid*,1|color,3,-|solenoid,2|",1,,,,,,,,,1,1,No,,"Ships In 1 - 2 Days",,0,1,,,1,1.5,DG5V,,Yes,Yes,0,,,,1,1,,,,,,,,MN_12_VCD,,,,,,,1,,,,1,1,,,,,,,30B,1,,"Ships in 10 - 14 weeks",Medium,,,,,,,,,,,Yes,No,,,1,,,,,,,,,,,
